;user;ratings;mean;count;std;movies_rated_count
3610;3610;[4, 4, 5, 3, 4, 4, 5, 4, 4, 1, 4, 3, 4, 3, 4, 4, 4, 3, 3, 4, 2, 4, 5, 5, 4, 5, 3, 4, 1, 3, 4, 4, 4, 5, 1, 5, 5, 3, 4, 4, 1, 4, 4, 3, 3, 4, 4, 4, 4, 3, 2, 3, 2, 3, 1, 1, 5, 5, 3, 3, 1, 4, 3, 4, 4, 1, 5, 4, 3, 3, 1, 5, 4, 4, 4, 2, 4, 2, 5, 4, 5, 4, 3, 3, 3, 2, 3, 4, 4, 1, 4, 4, 5, 3, 4, 3, 1, 4, 2, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 5, 4, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 2, 5, 3, 4, 5, 3, 4, 3, 4, 3, 3, 3, 4, 5, 4, 3, 4, 1, 3, 3, 2, 2, 5, 5, 5, 4, 5, 3, 3, 1, 3, 1, 1, 4, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 3, 5, 4, 5, 5, 4, 2, 5, 3, 4, 3, 2, 3, 4, 3, 1, 1, 5, 5, 3, 4, 3, 5, 2, 4, 4, 2, 4, 4, 4, 5, 5, 4, 5, 4, 4, 5, 2, 5, 3, 4, 5, 5, 2, 5, 3, 4, 2, 4, 4, 4, 3, 2, 1, 5, 2, 2, 5, 4, 4, 3, 3];3.502164502164502;231;1.1146239719781457;231
3611;3611;[3, 5, 5, 5, 5, 4, 4, 5, 3, 4, 5, 3, 4, 2, 5, 4, 5, 4, 5, 3, 4, 5, 5, 3, 4, 3, 5, 5, 2, 4, 5, 4, 5, 5, 4, 3, 2, 5, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 2, 3, 4, 4, 3, 3, 5, 4, 3, 4, 4, 2, 5, 1, 5, 4, 4, 5, 5, 5, 3, 5, 3, 5, 5, 3, 3, 3, 4, 3, 2, 2, 3, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 4, 5, 3, 4, 4, 4, 5, 3, 3, 3, 5, 5, 4, 4, 5, 2, 5, 4, 2, 5, 4, 5, 5, 5, 4, 4, 5, 3, 4, 3, 4, 5, 5, 1, 4, 5, 4, 5, 4, 3, 5, 4, 2, 4, 3, 5, 2, 4, 4, 4, 3, 3, 5, 4, 5, 4, 3, 3, 1, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 4, 5, 2, 2, 2, 3, 3, 4, 5, 4, 3, 4, 4, 2, 5, 4, 4, 5, 5, 3, 4, 4, 4, 5, 3, 5, 2, 4, 4, 3, 5];4.029268292682927;205;1.0285731365702837;205
3612;3612;[3, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3, 5, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 3, 3, 3, 2, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 5, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 5, 3, 5, 4, 4, 4, 4, 4, 4, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 3, 2, 4, 4, 4, 3, 3, 4, 5, 4, 3, 5, 4, 4, 3, 4, 2, 2, 4, 3, 4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 4, 5, 3, 4, 3, 4, 4, 4, 3, 2, 3, 4, 3, 5, 4, 5, 4, 3, 5, 3, 5, 4, 2, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 5, 4, 4, 2, 5, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 5, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4];3.6651162790697676;215;0.6693851694708999;215
3613;3613;[5, 4, 2, 3, 3, 3, 3, 5, 3, 2, 3, 4, 4, 4, 4, 3, 5, 3, 3, 5, 4, 5, 3, 3, 2, 2, 3, 4, 5, 5, 5, 4, 4, 2, 4, 4, 4];3.6216216216216215;37;0.981816665148827;37
3614;3614;[4, 2, 3, 2, 4, 3, 4, 5, 4, 3, 3, 5, 2, 4, 2, 4, 3, 5, 2, 1, 5, 2, 1, 3, 5, 2, 4, 4, 4, 5, 5, 4, 4, 5, 3, 4, 3, 1, 4, 4, 5, 5, 2, 3, 2, 3, 3, 4, 4, 4, 3, 2, 5, 5, 2, 5, 3, 4, 3, 4, 4, 3, 2, 1, 1, 3, 5, 4, 5, 3, 4, 3, 4, 3, 1, 3, 5, 4, 3, 3, 3, 3, 1, 3, 4, 4, 4, 2, 3, 2, 2, 3, 3, 3, 4, 3, 5, 3, 4, 3, 3, 1, 2, 2, 3, 3, 4, 4, 5, 2, 3, 4, 3, 3, 4, 3, 4, 4, 5, 1, 1, 3, 4, 3, 3, 4, 1, 3, 3, 2, 4, 2, 1, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 5, 5, 2, 4, 4, 4, 3, 2, 1, 4, 5, 3];3.2802547770700636;157;1.1313390914313672;157
3615;3615;[1, 5, 4, 4, 3, 4, 4, 5, 2, 1, 3, 5, 3, 5, 4, 1, 4, 1, 4, 4, 4, 5, 4, 2, 1, 4, 3, 4, 4, 4, 1, 5, 5, 3, 4, 4, 4, 4, 5, 4, 3, 2, 1, 4, 4, 4, 5, 4, 4, 4, 1, 3, 3, 4, 5, 3, 4, 4, 4, 5, 3, 1, 4, 4, 5, 4, 1, 4, 4, 4, 4, 5, 2, 4, 4, 4, 5, 3, 5, 4, 5, 4, 3, 4, 1, 4, 2, 3, 3, 4, 4, 3, 4, 5, 1, 2, 3, 4, 2, 1, 4, 1, 4, 4, 1, 3, 5, 5, 4, 4, 3, 4, 4, 3, 2, 4, 4, 4, 4, 3, 4, 1, 4, 3, 3, 5, 3, 5, 4, 3, 3, 3, 4, 4, 3, 3, 4, 3, 1, 2, 1, 4, 4, 3, 3, 3, 3, 4, 1, 1, 5, 4, 5, 2, 3, 3, 4, 1, 3, 4, 5, 4, 3, 4, 2, 4, 5, 5, 5, 3, 1, 2, 4, 5];3.425287356321839;174;1.2129568697262454;174
3616;3616;[3, 4, 4, 3, 3, 4, 3, 4, 4, 4, 3, 5, 4, 4, 3, 5, 4, 4, 3, 5, 5];3.857142857142857;21;0.7270291799999699;21
3617;3617;[4, 5, 1, 1, 4, 1, 5, 5, 4, 3, 1, 4, 4, 1, 3, 4, 4, 5, 5, 4, 3, 4, 4, 1, 4, 1, 5, 3, 3, 4, 4, 3, 4, 4, 5, 5, 3, 5, 4, 5, 4, 5, 5, 4, 4, 5, 1];3.617021276595745;47;1.3601980592571916;47
3618;3618;[3, 3, 3, 2, 3, 3, 5, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 4, 3, 2, 3, 3, 3, 2, 4, 3, 3, 2, 3, 2, 4, 3, 3, 3, 3, 3, 5, 3, 3, 3, 2, 4, 3, 3, 3, 2, 4, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 5, 3, 3, 2, 3, 3, 3, 3, 2, 4, 2, 4, 3, 3, 3, 3, 2, 3, 4, 3, 3, 2, 2, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 5, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 4, 2, 3, 3, 3, 3, 3, 4, 3, 3, 2, 5, 4, 3, 3, 3, 3, 3, 4, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 4, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 5, 3, 3, 3, 3, 3, 3, 4, 3, 3, 2, 3, 4, 2, 3, 4, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 4, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 4, 2, 3, 1, 2, 3, 3, 2, 3, 2, 4, 4, 5, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 4, 2, 2, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 4, 2, 3, 3, 4, 2, 3, 2, 3, 3, 3, 3, 3, 2, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 2, 3, 3, 3, 3, 3, 1, 3, 3, 3, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 4, 4, 3, 3, 3, 3, 4, 2, 4, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 1, 4, 3, 4, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 2, 2, 3, 2, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 2, 3, 3, 3, 2, 3, 4, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 2, 2, 3, 3, 3, 1, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 4, 3, 4, 2, 3, 4, 4, 2, 3, 3, 2, 2, 3, 3, 4, 5, 3, 3, 3, 3, 2, 3, 2, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 2, 4, 3, 3, 4, 4, 5, 3, 4, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 2, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 5, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 2, 2, 4, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 1, 3, 4, 3, 3, 1, 4, 5, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 4, 2, 2, 3, 3, 4, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 5, 3, 3, 4, 3, 3, 3, 3, 3, 4, 2, 5, 3, 4, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 4, 2, 4, 2, 2, 2, 3, 3, 4, 3, 3, 3, 2, 4, 3, 3, 2, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 4, 3, 5, 3, 3, 2, 4, 3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 4, 4, 3, 3, 3, 2, 4, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 1, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 2, 4, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 2, 3, 3, 3, 4, 3, 3, 3, 4, 3, 2, 3, 3, 3, 3, 3, 2, 2, 4, 3, 5, 3, 4, 4, 3, 3, 3, 3, 3, 4, 4, 3, 2, 4, 3, 3, 3, 4, 3, 3, 5, 3, 3, 3, 4, 3, 3, 2, 3, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 2, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 4, 3, 3, 3, 2, 3, 5, 2, 3, 4, 2, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 2, 4, 3, 2, 3, 3, 3, 3, 3, 5, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 2, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 2, 3, 2, 2, 4, 1, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 2, 4, 4, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 1, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 4, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 5, 2, 3, 3, 3, 2, 2, 2, 4, 3, 3, 3, 4, 3, 5, 3, 4, 2, 3, 2, 4, 3, 3, 3, 3, 2, 3, 3, 2, 4];3.0081845238095237;1344;0.6179915889793441;1344
3619;3619;[4, 2, 5, 4, 2, 5, 4, 4, 2, 4, 3, 3, 4, 4, 4, 5, 5, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 4, 5, 3, 4, 4, 4, 3, 4, 3, 3, 4, 4, 5, 3, 3, 1, 4, 4, 3, 4, 4, 4, 3, 5, 1, 5, 3, 5, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 4, 3, 4, 5, 4, 4, 4, 3, 2, 2, 3, 4, 4, 4, 4, 3, 4, 4, 5, 4, 4, 4, 4, 3, 5, 5, 4, 4, 4, 4, 4, 3, 3, 4, 5];3.6831683168316833;101;0.8594264723559186;101
3620;3620;[3, 4, 3, 3, 3, 1, 3, 5, 5, 4, 5, 3, 3, 5, 3, 2, 3, 5, 4, 3, 4, 3, 3, 2, 2, 2, 4, 4, 3, 4, 2, 3, 2, 2, 2, 3, 1, 3, 4, 3, 3, 3, 3, 1, 5, 3, 3, 3, 3, 4, 3, 4, 2, 2, 3, 1, 2, 2, 2, 4, 2, 3, 3, 4, 3, 2, 3, 3, 1, 3, 3, 2, 3, 2, 3, 3, 1, 4, 3, 1, 4, 3, 3, 4, 3, 2, 2, 1, 3, 1, 2, 4, 1, 4, 3, 3, 4, 2, 2, 1, 2, 4, 1, 3, 4, 3, 2, 3, 3, 3, 1, 1, 3, 1, 4, 5, 2, 5, 2, 2, 2, 1, 4, 2, 2, 1, 3, 2, 1, 4, 3, 2, 4, 4, 4, 4, 2, 2, 4, 5, 3, 5, 3, 1, 2, 3, 3, 3, 4, 4, 4, 4, 4, 3, 3, 3, 2, 3, 2, 4, 2, 4, 2, 3, 3, 4, 4, 3, 4, 3, 1, 4, 4, 2, 3, 4, 4, 4, 5, 3, 2, 3, 1, 4, 3, 3, 4, 4, 2, 3, 2, 1, 3, 3, 2, 4, 4, 3, 3, 2, 4, 4, 2, 2, 5, 4, 3, 2, 1, 5, 2, 3, 1, 3, 4, 4, 4, 1, 1, 4, 4, 1, 3, 2, 3, 4, 1, 2, 2, 5, 2, 3, 3, 1, 3, 4, 2, 2, 3, 4, 4, 1, 4, 2, 2, 3, 4, 4, 4, 1, 4, 3, 3, 5, 3, 3, 3, 1, 3, 3, 2, 5, 2, 3, 3, 3, 3, 2, 3, 4, 5, 2, 3, 3, 4, 3, 2, 1, 2, 4, 1, 4, 3, 2, 3, 3, 3, 2, 5, 2, 2, 3, 4, 1, 4, 4, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 4, 4, 3, 4, 3, 3, 1, 4, 4, 3, 2, 4, 4, 1, 2, 2, 3, 4, 4, 1, 3, 4, 5, 2, 4, 2, 1, 3, 3, 3, 4, 4, 3, 3, 5, 4, 4, 3, 5, 2, 4, 3, 2, 5, 4, 4, 3, 1, 3, 3, 4, 4, 5, 5, 3, 3, 3, 4, 3, 2, 3, 2, 2, 4, 4, 3, 4, 5, 3, 3, 5, 3, 3, 3, 5, 3, 1, 1, 4, 3, 3, 4, 4, 2, 3, 3, 5, 4, 2, 4, 3];2.977329974811083;397;1.0810535099368193;397
3621;3621;[4, 3, 5, 3, 1, 5, 5, 5, 5, 5, 2, 2, 4, 1, 5, 5, 4, 4, 3, 4, 2, 5, 5, 3, 3, 2, 2, 2, 4, 4, 3, 5, 5, 4, 2, 4, 1, 2, 1, 3, 5, 3, 5, 2, 3, 4, 4, 4, 1, 5, 2, 5, 5, 4, 2, 4, 5, 4, 1, 3, 3, 5, 5, 5, 2, 3, 1, 1, 3, 3, 3, 1, 4, 5, 4, 1, 3, 2, 4, 3, 3, 3, 5, 1, 3, 4, 1, 3, 1, 1, 1, 4, 1, 1, 3, 5, 2, 4, 2, 1, 1, 2, 1, 2, 4, 3, 1, 1, 2, 3, 1, 4, 5, 1, 3, 1, 1, 3, 4, 1, 4, 2, 1, 3, 4, 2, 2, 4, 1, 2, 2, 5, 5, 3, 5, 1, 5, 1, 4, 3, 3, 1, 3, 4, 5, 2, 5, 5, 3, 3, 3, 5, 3, 2, 2, 2, 3, 4, 3, 3, 1, 2, 3, 2, 5, 5, 3, 2, 4, 5, 1, 4, 2, 5, 3, 4, 5, 3, 5, 5, 4, 1, 2, 5, 4, 3, 3, 5, 4, 4, 1, 4, 4, 4, 2, 4, 1, 4, 5, 5, 4, 4, 2, 4, 3, 3, 2, 3, 1, 4, 4, 3, 4, 4, 2, 3, 4, 2, 4, 5, 5, 3, 2, 3, 3, 3, 3, 4, 1, 4, 1, 3, 4, 4, 3, 1, 4, 3, 4, 3, 3, 4, 4, 2, 2, 5, 4, 4, 3, 3, 4, 2, 1, 4, 2, 5, 3, 3, 4, 5, 4, 5, 4, 1, 1, 4, 5, 4, 4, 1, 3, 2, 4, 2, 2, 4, 4, 4, 2, 3, 2, 1, 2, 1, 5, 1, 3, 2, 2, 2, 2, 5, 4, 4, 3, 1, 1, 4, 4, 1, 2, 1, 4, 2, 5, 2, 1, 5, 2, 1, 3, 1, 4, 2, 4, 4, 2, 5, 3, 3, 3, 3, 3, 5, 1, 5, 4, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 5, 5, 5, 4, 5, 4, 3, 1, 4, 2, 5, 5, 2, 4, 5, 5, 1, 4, 5, 3, 4, 3, 3, 3, 3, 5, 1, 3, 5, 1, 2, 3, 4, 3, 1, 2, 2, 1, 3, 1, 5, 5];3.113456464379947;379;1.355101444914619;379
3622;3622;[3, 4, 5, 4, 4, 3, 2, 4, 1, 4, 4, 4, 3, 4, 5, 4, 4, 4, 5, 5, 3, 5, 5, 5, 4, 5, 5, 2, 5, 5, 5, 5, 5, 2, 5, 5, 1, 2, 4, 5, 3, 4, 4, 4, 3, 5, 3, 4, 3, 3, 2, 3, 4, 3, 4, 3, 5, 3, 3, 4, 4, 3, 4, 5, 1, 4, 5, 2, 1, 3, 4, 5, 3, 3, 3, 4, 4, 4, 3, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 1, 1, 5, 3, 5, 4, 5, 3, 4, 3, 5, 3, 5, 3, 5, 5, 5, 4, 2, 5, 3, 5, 4, 4, 3, 3, 5, 3, 5, 4, 4, 5, 5, 5, 1, 5, 4, 2, 5, 5, 5, 2, 4, 5, 3, 5, 2, 5, 2, 5, 5, 5, 4, 5, 4, 3, 5, 4, 5, 3, 3, 3, 4, 5];3.89937106918239;159;1.1317901612185575;159
3623;3623;[3, 4, 4, 3, 5, 1, 5, 4, 5, 3, 4, 4, 2, 4, 4, 3, 4, 3, 3, 4, 5, 4];3.6818181818181817;22;0.9945740239808645;22
3624;3624;[5, 3, 4, 4, 4, 3, 4, 4, 5, 4, 3, 4, 3, 1, 5, 4, 4, 4, 5, 4, 4, 5, 4, 5, 4, 4, 3, 4, 4, 5, 4, 5, 5, 5, 2, 4, 4, 4, 4, 3, 5, 4, 5, 4, 5, 4, 4, 5, 4, 4, 5, 4, 5, 3, 3, 4, 3, 4, 5, 5, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 3, 2, 4, 4, 3, 5, 3, 5, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 3, 4, 5, 5, 4, 5, 5, 4, 3, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 5, 3, 4, 4, 4, 4, 5, 5, 4, 4, 4, 3, 3, 5, 4, 4, 3, 4, 5, 4, 5, 4, 3, 5, 5, 4, 4, 3, 3, 4, 4, 4, 4, 5, 5, 5, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 5, 4, 5, 5, 4, 4, 5, 3, 5, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 3, 5, 4, 4, 5, 5, 5, 3, 3, 3, 4, 4, 2, 4, 4, 2, 5, 5, 4, 5, 4, 4, 4, 4, 4, 4, 3, 4, 3, 5, 5, 4, 4, 5, 4, 4, 4, 4, 5, 2, 4, 5, 5, 4, 5, 4, 5, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 5, 5, 3, 4, 4, 5, 5, 4, 4, 5, 4, 5, 2, 4, 4, 4, 4, 3, 4, 3, 4, 5, 3, 5, 4, 5, 4, 3, 4, 4, 5, 3, 3, 5, 4, 3, 4, 4, 4, 5, 4, 5, 3, 4, 5, 5, 5, 3, 4, 4, 5, 5, 3, 5, 4, 5, 4, 4, 5, 4, 3, 4, 4, 5, 4, 4, 4, 3, 4, 4, 3];4.032154340836013;311;0.7398309671627917;311
3625;3625;[2, 5, 3, 4, 4, 1, 5, 2, 3, 5, 4, 5, 4, 3, 3, 2, 3, 2, 5, 3, 4, 4, 4, 3, 3, 3, 3, 5, 4, 3, 5, 3, 4, 3, 5, 5, 5, 1, 3, 3, 4, 1, 4, 2, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 2, 4, 3, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 4, 3, 3, 1, 5, 2, 4, 2, 4, 3, 4, 3, 3, 2, 3, 1, 5, 4, 4, 4, 1, 3, 4, 4, 3, 3, 5, 5, 3, 4, 1, 4, 4, 3, 3, 4, 2, 2, 5, 5, 3, 5, 3, 2, 4, 3, 5, 4, 3, 4, 1, 2, 4, 2, 3, 3, 5, 1, 1, 4, 3, 3, 4, 4, 4, 4, 3, 1, 5, 4, 1, 4, 5, 4, 3, 2, 4, 2, 1, 4, 3, 5, 1, 4, 4, 3, 3, 2, 4, 3, 4, 5, 5, 3, 2, 4, 5, 2, 5, 2, 4, 4, 3, 4, 2, 1, 2, 4, 4, 3, 3, 3, 1, 4, 4, 1, 2, 1, 4, 5, 5, 4, 5, 4, 5, 4, 5, 3, 4];3.282178217821782;202;1.1695043845124409;202
